,movietitle,harmful,certificate,distributorstürk,keywordscontentspoint,CompanyNamesAverage,directorpoint,CastPuan,producerpoint,distributorspoint,GenreesPoint,Label,Harmful Number,CertificateEncoded,Label Yeni
117,Melekler korusun,[],Turkey:G,['Show TV            (2009) (Turkey) (TV)'],0.13510387775652632,2.2827489970048656,-0.13690461549907773,1.3040808104360566,1.367244714166044,4.520790955211873,5.524993205334977,3,0,6,2
118,Galip Dervis,[],0,['Kanal D            (2013) (Turkey) (TV)'],0.0,0.3147359210117633,2.1577449978155663,2.022516393652115,1.1583033921121353,6.598579112863242,2.968136933917212,3,0,0,3
119,Kollama,[],0,[],0.0,0.0,2.1664894131355648,1.2114854281362044,0.7275544453307938,0.0,4.9409421844230845,3,0,0,3
120,Yarali Kuslar,[],0,['Kanal D            (2019) (Turkey) (TV)'],-0.19744146897379744,0.10761327815920144,1.492788323584333,-1.3253052020581897,0.9785580448905612,6.598579112863242,7.87990043884354,3,0,0,3
121,20 Dakika,[],0,"['Puhu TV            (2018) (Turkey) (all media) (internet)', 'Star TV            (2012) (Turkey) (TV)']",0.0,6.977506638331717,1.489337220538356,1.7365550584691292,3.3680337211468165,4.061876903223663,5.140288555577451,3,0,0,3
122,Elimi birakma,[],0,"['Turkish Radio & Television (TRT)            (2018) (Turkey) (TV)', 'TRT 1            (2018) (Turkey) (TV)']",0.0,0.19376826948916512,3.7847387249467035,1.3540293743589027,2.037014160863018,3.900936527639879,7.87990043884354,3,0,0,3
123,Papatyam,[],Turkey:G,['Star TV            (2009) (Turkey) (TV)'],4.193375273595012,1.7360943194505014,2.2448274261373378,1.3722783304095778,0.9284282352304141,5.956818276932419,4.744882896039775,3,0,6,3
124,Cesur Ve Güzel,[],0,['Star TV            (2016) (Turkey) (TV)'],4.245675596512653,6.977506638331717,1.489337220538356,1.688949394810161,4.1490310393437415,4.894544390840124,4.981828232776699,3,0,0,3
125,Intikam,[],Turkey:7+,['Kanal D            (2013) (Turkey) (TV)'],0.0,1.4128022808536789,2.2569625245910485,2.0084407003290115,1.4114640731566082,6.598579112863242,4.9214056771438335,3,0,4,3
126,Yunus Emre,[],0,"['TRT 1            (2015) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2015) (Turkey) (TV)']",0.3431123257561317,0.9355069039369286,1.4137983071457922,1.0126828800154004,0.8428343214624598,3.900936527639879,2.907867726621687,3,0,0,3
127,Fazilet Hanim ve Kizlari,[],Turkey:7+,['Star TV            (2017) (Turkey) (TV)'],4.193375273595012,1.5977423400699635,2.779009701449275,1.2714851935498808,0.4086368479024811,4.65025290359978,7.87990043884354,3,0,4,3
128,Pis Yedili,[],0,['Show TV            (2011) (Turkey) (TV)'],4.193375273595012,0.7047160846417547,1.0830551318403496,1.661107153009389,-0.024277151172618416,4.520790955211873,4.597631851592044,3,0,0,2
129,Suskunlar,[],Turkey:7+,['Show TV            (2012) (Turkey) (TV)'],0.6741989777957511,2.2827489970048656,3.0225929425892075,1.907869675405792,1.7280037727833881,4.520790955211873,4.9409421844230845,3,0,4,3
130,Elveda Rumeli,[],Turkey:7+,['ATV            (2007-) (Turkey) (TV)'],0.5988333866502491,0.6494156542826582,2.9877808715123164,1.4542332413701056,2.4289050073755973,4.663679199724412,5.489688408203671,3,0,4,3
131,Yesil Deniz,[],Turkey:G,[],4.193375273595012,0.04254760729648735,0.4560576131205032,0.8292913561127571,0.8944543162790212,0.0,6.238766145217793,3,0,6,3
132,Yer Gök Ask,[],0,['Fox Network            (2010) (Turkey) (TV)'],0.0,1.5977423400699635,2.9382957331588875,1.6337941866417274,1.2491059374408109,0.1686177212317843,4.0974473255693455,3,0,0,3
133,Iki Aile,[],0,"['STAR TV            (2006) (Turkey) (TV)', 'Star TV            (2006) (Turkey) (video)', 'Star TV            (2006-) (Turkey) (TV)']",4.369385215843222,1.4128022808536789,2.9389210583069127,1.2877039519714155,1.9865987603371376,4.513843891386999,3.177374124637893,3,0,0,3
134,Kertenkele,[],0,['ATV            (2014) (Turkey) (TV)'],4.193375273595012,0.03685728372986282,3.1808779802255573,1.0419657959187365,0.5677893130345015,4.663679199724412,3.887738703692867,3,0,0,2
135,Hercai,[],0,"['ATV            (2019) (Turkey) (TV)', 'Atv            (2019) (Turkey) (TV)']",4.075963179591271,0.31749091307059063,3.170538701278553,1.2930783860771922,-0.12986720387732975,3.5714384882745907,5.9886738822064425,3,0,0,3
136,Çalikusu,[],0,['Kanal D            (2013) (Turkey) (TV)'],0.0,2.2827489970048656,2.953014305152817,1.5769120012321145,1.7280037727833881,6.598579112863242,5.025608047325561,3,0,0,3
137,Kucuk Gelin,[],0,[],0.0,0.0645547474957872,0.4529243110578571,-1.247803036587393,0.0,2.014489904385376,7.87990043884354,3,0,0,3
138,Büyük bulusma,[],0,['Samanyolu TV (STV)            (2004) (Turkey) (TV)'],0.0,0.5335127392370212,2.9604686066104424,1.499437759680141,0.5847864917143508,-0.6435204953891007,7.87990043884354,3,0,0,3
139,Sifir Bir,"['Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking', 'Frightening&IntenseScenes']",Turkey:15+,['BluTV            (2017) (Turkey) (all media)'],2.0696931304712924,0.15299302722864114,0.2622578378333411,-1.2277210158128584,0.0,1.0453512416808513,4.763851758360072,3,4,2,3
140,Kuzgun,[],0,['Star TV            (2019) (Turkey) (all media)'],0.0,6.977506638331717,2.992709446363545,1.5970806815071823,3.988853213380462,3.9533119185830974,5.140288555577451,3,0,0,3
141,Ask Yeniden,[],0,['Süreç Film            (2001) (Turkey) (TV)'],0.0,3.1038265814848702,3.276275243608364,1.450674588665218,2.2900632745031992,1.2181640567019911,4.347539588580695,3,0,0,3
142,Yanik koza,[],0,['Show TV            (2005) (Turkey) (TV)'],0.8796447863143368,0.0,3.00816000413459,-0.9421855954307669,1.0048446407266312,4.520790955211873,7.87990043884354,3,0,0,3
143,Adanali,[],0,['ATV            (2008) (Turkey) (TV)'],1.4113609148810395,0.1234434514185106,3.0173762175157655,1.8518645101357367,2.336291070317775,4.663679199724412,3.2058274181183384,3,0,0,2
144,What Happens to My Family,[],0,"['TRT 1            (2015) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2015) (Turkey) (TV)']",-0.3276361349830972,1.918061449937724,3.0190343501230688,0.9781308807866724,0.2164645518375905,3.900936527639879,4.744882896039775,3,0,0,3
145,Subat Sogugu,[],0,[],0.2362617485698921,0.0,3.5216128502977466,-0.7435881071700776,-0.3893182422271131,0.0,7.87990043884354,3,0,0,3
146,Kurt Seyit ve Sura,[],Turkey:7+,['Star TV            (2014) (Turkey) (TV)'],2.9860685642850187,6.977506638331717,3.496520724806082,1.8877992037518683,3.561067685424431,4.473197107851858,5.025608047325561,3,0,4,3
147,Avlu,"['Violence&Gore', 'Alcohol,Drugs&Smoking']",0,"['Star TV            (2018) (Turkey) (TV)', 'Puhu TV            (2018) (Turkey) (all media)']",4.336366039073674,2.262483007066662,3.455867155853209,1.5079423854925929,1.0048446407266312,5.2834115395576395,5.424018686380376,3,2,0,3
148,Avrupa Avrupa,[],Turkey:G,[],-0.032230742322017614,0.0,0.4330568795911085,0.9688716344891568,-0.12986720387732975,0.0,4.597631851592044,3,0,6,3
149,Halka,[],Turkey:7A,"['TRT 1            (2018) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2019) (Turkey) (TV)']",0.0,0.9084360461993828,3.121019421988919,1.3782249323845843,2.0790893258425083,3.900936527639879,4.763851758360072,3,0,5,3
150,Büyük yalan,[],0,['ATV            (2004-2006) (Turkey) (TV)'],0.0,3.7987776268105753,3.411253573074238,1.3882375003150549,0.9712904987278184,4.5762750674517205,7.87990043884354,3,0,0,2
151,46 Yok Olan,[],0,"['Puhu TV            (2018) (Turkey) (video) (internet)', 'Star TV            (2016) (Turkey) (TV)']",0.0,0.2319982803828465,3.5019338022615702,1.3487920421916677,0.0,5.2834115395576395,4.9409421844230845,3,0,0,3
152,Ben de Özledim,[],0,"['Star TV            (2013) (Turkey) (TV)', 'Eflatun Film            (2013) (Turkey) (TV)']",-0.4496999923367397,3.3931301757901733,3.3422684830887577,2.4061068066912528,3.6319774527677713,3.6400790576125965,3.223265562759732,3,0,0,3
153,Farkli Desenler,[],0,['STV            (2010) (Turkey) (TV)'],0.0,0.5335127392370212,0.09237461594020924,-0.9415389014448721,0.7944308061341881,-0.9518472036376194,4.9409421844230845,3,0,0,3
154,Yabanci damat,[],Turkey:G,['Kanal D            (2004-2006) (Turkey) (TV)'],0.0,2.1482050890440902,2.8320844830807888,1.75939349267108,0.2796814557587459,6.598579112863242,5.524993205334977,3,0,6,3
155,Yasamayanlar,"['Sex&Nudity', 'Violence&Gore', 'Profanity', 'Alcohol,Drugs&Smoking']",0,"['BluTV            (2018) (Turkey) (video) (internet)', 'Netflix            (2019) (Turkey) (video) (internet)']",0.0,0.15267009841187398,0.0,1.4318567383177707,-0.3309428354985763,2.9174910173508564,4.9409421844230845,3,4,0,3
156,Yahsi cazibe,[],Turkey:G,['ATV            (2010) (Turkey) (TV)'],0.0,3.1038265814848702,0.6177385862921625,1.266675685134064,0.5938433990373693,4.663679199724412,4.597631851592044,3,0,6,3
157,Yasak Elma,[],0,['Fox TV            (2018) (Turkey) (TV)'],4.196412992707127,3.2206258460776915,0.0062137588542166,1.320212828869241,2.022635514455894,1.862724399251212,5.9886738822064425,3,0,0,3
158,Besinci Boyut,[],0,['Samanyolu TV (STV)            (2005) (Turkey) (TV)'],0.0,0.5335127392370212,0.09237461594020924,0.0,-0.06280124024936884,-0.6435204953891007,7.87990043884354,3,0,0,2
159,Selena,[],Turkey:G,['ATV            (2006-) (Turkey) (TV)'],0.360434452952312,3.1038265814848702,0.6177385862921625,0.8136322965579715,2.0068510039600618,4.663679199724412,2.968222159460716,3,0,6,2
160,Gece yürüyüsü,[],0,[],0.0,2.262483007066662,1.5295140853988536,-0.9715582825811172,1.0048446407266312,0.0,7.87990043884354,2,0,0,2
161,Evdeki yabanci,[],Turkey:G,['Kanal D            (2000) (Turkey) (TV)'],-0.5314157204108899,1.166717853661873,-0.12190077657818575,-0.9976326692075984,1.2231020898861928,6.598579112863242,4.347539588580695,2,0,6,2
162,Kursun yarasi,[],0,['ATV            (2003) (Turkey) (TV)'],0.0,1.5977423400699635,0.3012028206626518,1.697316229344354,2.1893517301912917,4.5762750674517205,2.2344883453304942,2,0,0,2
163,Küçük Hanimefendi,[],0,['Turkish Radio & Television (TRT)            (2011) (Turkey) (TV)'],0.0,0.006802547292705903,0.3012028206626518,0.9874198148541036,0.0,3.4153287655246443,7.87990043884354,2,0,0,2
164,Adi Efsane,[],0,"['D Productions            (2017) (Turkey) (TV)', 'Kanal D            (2017) (Turkey) (TV)']",4.096581858181492,1.4128022808536789,1.7793400117742453,1.4985318968995884,2.420690833801296,3.8204744023947583,4.798163710984352,2,0,0,2
165,Krem,[],0,[],-0.15969549981196984,0.15505916354707516,-0.11805790943738825,-1.0877018432929393,2.074759446701413,-0.8519119367301522,4.775477188121001,2,0,0,1
166,Kalp gözü,[],0,['Kanal 7            (2004) (Turkey) (TV)'],0.0,0.0,-0.08269567426574242,0.8747704963889322,0.0,-0.8750657928019857,4.8643998563854804,2,0,0,2
167,Türk mali,[],0,['Show TV            (2010) (Turkey) (TV)'],0.0,0.0,-0.02020017192374124,-1.08648785115777,0.8328662138054457,4.520790955211873,4.597631851592044,2,0,0,1
168,Zerda,[],0,['ATV            (2002-2004) (Turkey) (TV)'],0.0,2.896743097418285,1.6274234670027568,1.613276228808696,0.8934882826681427,4.663679199724412,4.0974473255693455,2,0,0,2
169,Bana Sevmeyi Anlat,[],0,['Fox TV            (2016) (Turkey) (TV)'],0.0,6.977506638331717,1.5295140853988536,1.5017620683434842,3.9061657940890484,1.4644647217139597,5.9886738822064425,2,0,0,2
170,Isimsizler,[],0,['Kanal D            (2017) (Turkey) (TV)'],0.0,0.6414637141166298,1.7623005171864667,1.0649525354193037,2.204258750017172,6.598579112863242,4.690588399221533,2,0,0,2
171,Firar,[],0,['Star TV            (2011) (Turkey) (TV)'],0.0,1.1399835016512,1.5023874294336803,1.3494585556697856,0.8614031987545085,5.956818276932419,7.87990043884354,2,0,0,2
172,Doksanlar,[],Turkey:G,"['ATV            (2013) (Turkey) (TV)', 'Atv            (2013) (Turkey) (TV)']",0.0,1.7360943194505014,0.06478529013722989,0.8669511986446148,0.9284282352304141,3.712349106905388,4.597631851592044,2,0,6,2
173,Yemin0,[],Turkey:13+,['Kanal 7            (2019) (Turkey) (TV)'],-0.15969549981196984,0.4357025559047424,0.053817989096337504,-1.560608106646021,0.0,-0.8750657928019857,7.87990043884354,2,0,1,2
174,Yilanlarin Öcü,[],0,[],0.0,0.0,1.5023874294336803,-1.208439005539577,-0.17094612308567336,0.0,7.87990043884354,2,0,0,2
175,Al Yazmalim,[],0,['Ay Yapim            (2011) (Turkey) (all media)'],4.193375273595012,0.0,1.489337220538356,-0.5035941915523738,4.456562054813598,-0.04604232700521238,7.87990043884354,2,0,0,1
176,Yedi güzel adam,[],0,[],0.0,0.07008255213025967,1.7963050082618457,-1.1134838961799725,0.28650169048033525,0.0,5.025608047325561,2,0,0,3
177,Misencan,[],0,[],-0.1739061935636813,0.0,0.0,0.0,0.0,0.0,4.597631851592044,2,0,0,3
178,Aramizda Kalsin,[],0,['Star TV            (2013) (Turkey) (TV)'],0.0,2.896743097418285,0.3163474097937995,1.4338689090542522,0.8934882826681427,5.956818276932419,5.524993205334977,2,0,0,3
179,Dedeler Sofrasi,[],0,[],0.0,0.19124144952509964,0.09515886915436056,-0.9816119320876447,0.0,0.0,4.597631851592044,2,0,0,3
180,Benim Hala Umudum Var,[],0,['Star TV            (2013) (Turkey) (TV)'],0.0,3.7987776268105753,1.5436184973284381,0.902739448829794,2.148470806097273,5.956818276932419,4.0974473255693455,2,0,0,2
181,Tutunamayanlar,[],0,"['TRT 1            (2020) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2020) (Turkey) (TV)']",3.026007169437149,0.11460541767629814,0.1350889699939819,1.1818658392607806,0.0,3.900936527639879,4.597631851592044,2,0,0,2
182,Kizlar yurdu,[],Turkey:G,['Show TV            (2006) (Turkey) (TV)'],1.2826592665818983,0.4700955581943593,-0.2468203397189124,1.512344812645219,0.7218214561237069,4.504830945195452,5.524993205334977,2,0,6,2
183,Sessiz gemiler,[],0,['ATV            (2007-) (Turkey) (TV)'],0.0,1.1798333570445247,-0.16919731572757946,-1.3299956380223108,0.0,4.5762750674517205,7.87990043884354,2,0,0,1
184,Küçük Sirlar,[],Turkey:7+,[],0.0,2.2827489970048656,1.6159510145402785,1.7015292321119613,2.2186226069312407,0.0,7.87990043884354,2,0,4,2
185,Erkek Tarafi,[],0,"['Star            (2005) (Turkey) (TV)', 'Star TV            (2005) (Turkey) (TV)']",0.0,0.09958028338790073,0.1425010529287778,-1.0043790450703949,0.03332849325340725,3.478471762886824,4.597631851592044,2,0,0,1
186,Hiçkirik,[],0,['Kanal D            (2018) (Turkey) (TV)'],0.0,0.2440708202498124,0.0,-1.036887692532198,-0.7869243982118455,6.598579112863242,5.9886738822064425,2,0,0,2
187,Bu Sehir Arkandan Gelecek,[],0,"['ATV            (2016) (Turkey) (TV)', 'Atv            (2017) (Turkey) (TV)']",0.0,6.977506638331717,1.6077184011418852,1.3985733722511011,3.7271525978799747,3.712349106905388,7.87990043884354,2,0,0,2
188,Hepsi bir,[],Turkey:G,"['Show TV            (2007) (Turkey) (TV)', 'ATV            (2007-2008) (Turkey) (TV)']",0.0,3.1038265814848702,1.6281394053944638,0.8242564615378161,2.0068510039600618,5.891113696705103,3.484065191615044,2,0,6,1
189,Ask Kaç Beden Giyer,[],0,[],0.0,0.0,0.1425010529287778,0.4884607361603761,0.0,0.0,4.597631851592044,2,0,0,2
190,Gönül Isleri,[],0,['Star TV            (2014) (Turkey) (TV)'],-0.4669161912779418,2.896743097418285,1.5837219131155047,1.5915751787274393,0.8934882826681427,5.956818276932419,7.87990043884354,2,0,0,2
191,Kaçak Gelinler,[],Turkey:G,[],4.193375273595012,0.0,1.5697600959892517,1.5864917114526986,2.358971363568192,0.0,4.347539588580695,2,0,6,2
192,Üsküdar'a Giderken,[],0,['Kanal D            (2011) (Turkey) (TV)'],1.818822683584564,0.0,1.6431639116056758,-0.3340610811249325,0.0,6.598579112863242,4.597631851592044,2,0,0,2
193,Biçak sirti,[],0,['Kanal D            (2007) (Turkey) (TV)'],0.0,2.896743097418285,0.11763255610099076,1.7536695986450517,1.4488021470836778,5.543725024021136,7.87990043884354,2,0,0,2
194,Hayat türküsü,[],0,[],0.0,1.1399835016512,-0.13889381577937676,-1.1471175966541742,-0.10624747940530943,0.0,7.87990043884354,2,0,0,2
195,Ev hali,[],0,[],0.0,0.0,0.0,-0.8918448609742218,0.0,0.0,4.597631851592044,2,0,0,1
196,Müdür Ne'aptin?,[],0,['Star TV            (2016) (Turkey) (TV)'],0.0,0.31223488731958754,0.21687399967157586,-0.5999303007389625,0.03660827797500098,5.956818276932419,4.597631851592044,2,0,0,2
197,Her Yerde Sen,[],0,"['Fox Network            (2019) (Turkey) (TV)', 'Fox TV            (2019) (Turkey) (TV)']",0.0,0.17098779142670265,0.23102583850052905,1.1484316253513478,2.014490043921632,2.545383583564976,4.347539588580695,2,0,0,3
198,Evim,[],0,['TV8            (2019) (Turkey) (TV)'],4.193375273595012,0.7165191547381797,1.566660281065032,1.245516416126628,1.6173880435511931,-0.20934176852513944,7.87990043884354,2,0,0,2
199,Merhamet,[],0,['Kanal D            (2013) (Turkey) (TV)'],3.572430028058664,0.4586016819300557,1.6583245157380544,1.8735993224518857,1.048595257234031,6.598579112863242,5.9886738822064425,2,0,0,3
200,Kirik Kanatlar,[],0,['Kanal D            (2006) (Turkey) (TV)'],0.0,1.5977423400699635,1.6583245157380544,1.5522392778492442,1.119779276204735,6.598579112863242,5.025608047325561,2,0,0,3
201,Bir Istanbul masali,[],0,['ATV            (2003-2006) (Turkey) (TV)'],3.9404188510125073,2.896743097418285,0.09606316827532856,1.7983593668701114,0.8934882826681427,4.5762750674517205,7.87990043884354,2,0,0,3
202,Askim askim,[],0,['Kanal D            (2001) (Turkey) (TV)'],0.0,1.1798333570445247,-0.16919731572757946,1.5496146135081292,-0.030323662089090764,6.598579112863242,4.597631851592044,2,0,0,1
203,Ömre bedel,[],0,['Fox TV            (2009) (Turkey) (TV)'],0.0,3.7987776268105753,1.7544759738456923,1.2290194923110869,0.9712904987278184,1.862724399251212,7.87990043884354,2,0,0,2
204,Genco,[],0,['Kanal D            (2007-) (Turkey) (TV)'],-0.032230742322017614,1.8124677464173249,1.5639002975750025,1.4248996795632962,0.1944399027318416,5.543725024021136,4.578154720698876,2,0,0,2
205,Seref Meselesi,[],0,['Kanal D            (2014) (Turkey) (TV)'],2.3220762832789816,1.4128022808536789,1.568720008161164,1.3841756513056531,1.469799594021965,6.598579112863242,5.9886738822064425,2,0,0,2
206,Sefirin Kizi,[],0,['Star TV            (2019) (Turkey) (TV)'],0.7034169453813699,1.1419167121041405,0.7416130547380748,1.4450559865169512,-0.26899247094433365,5.956818276932419,7.87990043884354,2,0,0,2
207,Afili Ask,[],0,['Kanal D            (2019) (Turkey) (TV)'],0.0,0.3696151420847503,0.3687634984086001,1.1619949571663686,-0.2715526892380812,6.598579112863242,4.347539588580695,2,0,0,3
208,En iyi arkadasim,[],0,['Show TV            (2003) (Turkey) (TV)'],0.0,0.0,0.5759596619299081,0.8891856682245786,0.0,4.520790955211873,3.223265562759732,2,0,0,2
209,Serseri,[],0,['Kanal D            (2003-2005) (Turkey) (TV)'],0.0,1.1798333570445247,0.5154591990814843,1.3109496880255096,-0.030323662089090764,6.598579112863242,4.347539588580695,2,0,0,2
210,Sen de Gitme,[],0,[],0.0,0.0,1.011630437349361,1.638282392609962,0.0,0.0,7.87990043884354,2,0,0,2
211,Hirsiz polis,[],0,['Kanal D            (2005-2006) (Turkey) (TV)'],0.0,2.896743097418285,1.011630437349361,1.6227168453728056,0.8934882826681427,5.543725024021136,5.057194392087017,2,0,0,2
212,Tatli bela Fadime,[],0,[],0.0,0.0,0.0,1.1935581315126154,0.0,0.0,4.597631851592044,2,0,0,1
213,Benim Adim Melek,[],0,"['TRT 1            (2019) (Turkey) (theatrical)', 'Turkish Radio & Television (TRT)            (2019) (Turkey) (TV)']",-0.032230742322017614,0.19376826948916512,0.5154591990814843,1.0247289998676423,1.8663618261622927,3.900936527639879,7.87990043884354,2,0,0,2
214,Masha'er,[],0,[],0.21584250698065088,0.013255776727546721,0.0,0.0,0.0,1.2981366576922313,4.981828232776699,2,0,0,2
215,Hayat Bazen Tatlidir,[],0,['Star TV            (2016) (Turkey) (TV)'],0.2783449799030917,3.1038265814848702,0.5759596619299081,1.1859076740193433,0.0,5.956818276932419,4.347539588580695,2,0,0,1
216,Vostok-Zapad,[],0,[],0.0,0.0,0.0,0.0,0.0,0.0,4.0974473255693455,2,0,0,2
217,Yalanci romantik,[],0,"['Fox TV            (2009) (Turkey) (TV)', 'Kanal 1            (2008) (Turkey) (TV)']",0.0,1.7360943194505014,0.9969734758772699,-0.9774907098301768,0.9284282352304141,1.4313621996256058,4.347539588580695,2,0,0,2
218,Benim Tatli Yalanim,[],0,['Star TV            (2019) (Turkey) (TV)'],0.0,2.224845873693668,0.9854187365562956,1.1126451417832341,2.7904254138199995,3.780813453572175,4.347539588580695,2,0,0,2
219,Tatli intikam,[],0,['Kanal D            (2016) (Turkey) (TV)'],0.0,1.8124677464173249,0.9854187365562956,1.166636838425242,1.469799594021965,6.598579112863242,4.347539588580695,2,0,0,2
220,Haziran gecesi,[],0,['Kanal D            (2004-2006) (Turkey) (TV)'],0.0,3.7987776268105753,0.8497423106055617,1.5397136082624037,2.1692676064469314,6.598579112863242,5.9886738822064425,2,0,0,3
221,Sampiyon,[],0,"['TRT 1            (2019) (Turkey) (TV)', 'Turkish Radio & Television (TRT)            (2019) (Turkey) (TV)']",0.2438704450507163,0.15276930469037794,1.0576481033798992,1.2353971549732892,1.7969650939202442,3.900936527639879,5.661709170581503,2,0,0,2
222,Samanyolu,[],0,['ATV            (2009) (Turkey) (TV)'],0.0,6.977506638331717,0.8497423106055617,-0.6618529280107017,4.456562054813598,4.663679199724412,7.87990043884354,2,0,0,2
223,Derya&Deniz,[],0,"['Star TV            (1989) (Turkey) (TV)', 'TGRT            (1993) (Turkey) (TV)']",0.0,1.2436220679532657,0.588760047320084,1.172790015466311,0.013145930585304107,3.505061128882978,7.87990043884354,2,0,0,2
224,Sahipli,[],Turkey:18+,"['BluTV            (2017) (Turkey) (TV)', 'BluTV            (2017) (Turkey) (video)']",0.0,1.4128022808536789,0.0,-0.8899396479748796,2.4612718588221316,0.6413199303701766,4.3102142482531915,2,0,3,3
225,Bir bulut olsam,[],0,['Kanal D            (2009) (Turkey) (TV)'],0.0,2.2827489970048656,0.5903188997319808,1.5409808592274543,2.51519419084864,6.598579112863242,5.9886738822064425,2,0,0,2
226,Kapaliçarsi,[],0,[],0.4311966143270891,2.896743097418285,0.7877033933521663,2.128183348988223,0.8934882826681427,0.0,5.057194392087017,2,0,0,2
227,Kuzey Yildizi,[],0,['Show TV            (2019-) (Turkey) (TV)'],0.0,3.1038265814848702,0.7804883014967114,1.0150070167909109,1.0186618048520757,4.520790955211873,4.347539588580695,2,0,0,3
228,Ters Köse,[],0,[],0.0,0.0,0.0,-1.1194153918923129,0.0,0.0,4.597631851592044,2,0,0,2
229,Sevkat Yerimdar,[],0,"['Fox Network            (2017) (Turkey) (TV)', 'Fox TV            (2017) (Turkey) (TV)']",-0.8222731788378025,2.262483007066662,0.7711712577159429,0.9089099147379012,1.0048446407266312,2.0156710602414982,4.347539588580695,2,0,0,2
230,Elif,[],0,['ATV            (2008) (Turkey) (TV)'],0.0,0.2281887261803171,0.7711712577159429,1.5147803411132068,0.0,4.5762750674517205,5.9886738822064425,2,0,0,2
231,Vazgeç gönlüm,[],0,"['Show TV            (2007) (Turkey) (TV)', 'Vizyon            (2007) (Turkey) (TV)']",0.0,3.7987776268105753,0.0,-0.9481049439617372,0.0,4.504830945195452,5.9886738822064425,2,0,0,2
232,Kaçak,[],0,['ATV            (2013) (Turkey) (TV)'],4.193375273595012,3.1038265814848702,1.814659769466692,1.6347073967928312,1.3861291098306894,4.663679199724412,4.763851758360072,2,0,0,3
233,Mavi Rüya,[],0,[],0.0,0.1926199376790788,1.0526766384734612,0.7360630285019709,-0.3272696393057941,0.0,4.9409421844230845,2,0,0,2
234,Zoraki koca,[],0,['Kanal D            (2007) (Turkey) (TV)'],0.0,0.027590429775729255,0.4814921479615639,1.3605099936879428,0.0,6.598579112863242,4.347539588580695,2,0,0,2
235,Hayat Devam Ediyor,[],0,"['ATV            (2011-) (Turkey) (TV)', 'Atv            (2011-) (Turkey) (TV)']",0.0,0.22152533938564284,1.4820267709896155,1.6187288363540098,0.5492036759577303,3.712349106905388,7.87990043884354,2,0,0,2
236,Halil Ibrahim sofrasi,[],0,['Turkish Radio & Television (TRT)            (2010) (Turkey) (TV)'],0.0,1.7389378488254337,1.327607180156427,1.4573683357301968,0.8447079404501951,3.4153287655246443,6.238766145217793,2,0,0,1
237,Son bahar,[],0,['Star TV            (2008) (Turkey) (TV)'],0.0,3.7987776268105753,1.432511807792868,-0.6424917040306901,0.0,5.956818276932419,7.87990043884354,2,0,0,2
238,Asla Vazgeçmem,[],0,['Show TV            (2015) (Turkey) (TV)'],-0.3620362782951042,3.7987776268105753,1.432511807792868,0.8196389145389259,1.2425936350452385,4.520790955211873,7.87990043884354,2,0,0,3
239,Fikralarla Türkiye,[],0,"['Flash TV            (2008) (Turkey) (TV)', 'Kanal 7            (2005) (Turkey) (TV)']",0.0,0.0,0.0,-1.5294682955635401,0.0,-0.8750657928019857,4.597631851592044,2,0,0,1
240,Asla unutma,[],0,['Show TV            (2005) (Turkey) (TV)'],0.0,0.0,0.0,-1.0205754272348289,0.4767748927574629,4.504830945195452,7.87990043884354,2,0,0,1
241,Esir sehrin insanlari,[],0,[],0.0,0.0,0.0,1.8727943144561843,0.0,0.0,7.87990043884354,2,0,0,2
242,Sungurlar,[],0,['STV            (2014) (Turkey) (TV)'],0.0,0.5335127392370212,0.0,-1.5323791973175729,-0.3272696393057941,-0.9518472036376194,3.443517902319465,2,0,0,2
243,Tövbeler Tövbesi,[],0,['Atv            (2011) (Turkey) (TV)'],0.0,0.0,1.3602046608979084,-0.7262758320870051,1.0048446407266312,0.7610190140863641,7.87990043884354,2,0,0,2
244,Kara Ekmek,[],0,['ATV            (2015) (Turkey) (TV)'],0.0,2.262483007066662,1.3602046608979084,1.2541291849765963,1.0048446407266312,4.663679199724412,5.424018686380376,2,0,0,2
245,Hakkini helal et,[],0,"['STV            (2007) (Turkey) (TV)', 'Samanyolu TV (STV)            (2007-2008) (Turkey) (TV)']",1.1392895871979785,0.5335127392370212,0.0,-1.1029610623651909,0.0,0.20231615048663987,7.87990043884354,2,0,0,2
246,Yerden Yüksek,[],0,['TRT 1            (2010) (Turkey) (TV)'],0.0,1.4624617402615807,1.3602046608979084,1.1109590117820016,0.7385989896523129,2.386544289755113,4.597631851592044,2,0,0,2
247,Ikizler Memo-Can,[],0,['Kanal D            (2018) (Turkey) (TV)'],0.0,2.1482050890440902,0.4366154856774585,1.2354063009095988,0.2796814557587459,6.598579112863242,3.177374124637893,2,0,0,2
248,Bodrum Masali,[],Turkey:G,['Kanal D            (2016) (Turkey) (TV)'],1.818822683584564,2.896743097418285,1.2751353679760142,1.4313388366491886,1.4488021470836778,6.598579112863242,5.9886738822064425,2,0,6,2
